                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     650                                     1365                  8.0000000000000000E+000                  2.0000000000000000E-002                  3.0061952393881850E+007                  6.4087920449619986E+001                  4.3786934836544306E+003                  2.5927356515125271E+003                  8.8603089685441020E+001                 -1.1249962665212030E+000                  3.2902503497443887E-037                  0.0000000000000000E+000                  9.8056365563200976E-001                  2.3736920792414445E-004                  1.2517957280449441E-002                  4.8908434255605555E-004                  2.1016092535467612E-003                  8.0000000000000000E+000                  0.0000000000000000E+000                  4.4834447825376298E+000                  1.9729131118288189E-004                  3.3563957048663626E+000                  1.3954279165345269E-002                  4.0014126746589551E-002                  5.6475516291812876E-002                  1.6795704812966973E-002                  1.0693647940424151E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9999671073528615E+000                  8.8402473342594377E+001                  7.9999587419989684E+000                  8.8357945271398677E+001                  2.9523094571793149E+006                  6.5396183983840265E+003                  3.0855440257987857E+007                  4.3493433514776289E+003                  4.3490343267025637E+003                  2.4346294501167048E-001                  2.9595404364713414E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.4869960245799125E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20250713" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                     rmid                                    logxq                                    logxm                                  eps_nuc                              mixing_type 
                                       1                  8.0000000000000000E+000                  1.9474488664687888E+000                  3.6413445525590498E+000                 -8.2324114418485372E+000                  3.2153664131182076E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.0000000000000000E+000                  8.8603089665012973E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.5877693355456189E-028                                        0 
                                       2                  7.9999999999959996E+000                  1.9474488662685328E+000                  3.6413445786287393E+000                 -8.2324112593795515E+000                  3.2153666216167771E+000                  7.0000000000000007E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  9.9999999999949996E-001                  8.8603089595763265E+001                 -1.2301029995663983E+001                 -1.1397940008672039E+001                  8.5877729439673861E-028                                        0 
                                       3                  7.9999999999864402E+000                  1.9474488657899238E+000                  3.6413446153876641E+000                 -8.2324110020939081E+000                  3.2153669156047942E+000                  7.0000000000000007E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  9.9999999999830502E-001                  8.8603089498119331E+001                 -1.1770833648622007E+001                 -1.0867743661630064E+001                  8.5877780319311627E-028                                        0 
                                       4                  7.9999999999768816E+000                  1.9474488653113149E+000                  3.6413446761589801E+000                 -8.2324105767396158E+000                  3.2153674016369100E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999999711009E-001                  8.8603089336690914E+001                 -1.1539106088192842E+001                 -1.0636016101200900E+001                  8.5877864435506870E-028                                        0 
                                       5                  7.9999999999548317E+000                  1.9474488642074161E+000                  3.6413448093905942E+000                 -8.2324096442194001E+000                  3.2153684671837763E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999999435385E-001                  8.8603088982784712E+001                 -1.1248244842685176E+001                 -1.0345154855693233E+001                  8.5878048846893458E-028                                        0 
                                       6                  7.9999999999075824E+000                  1.9474488618419239E+000                  3.6413451182461181E+000                 -8.2324074824784201E+000                  3.2153709373051447E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999998844769E-001                  8.8603088162369943E+001                 -1.0937329513331496E+001                 -1.0034239526339553E+001                  8.5878476345478224E-028                                        0 
                                       7                  7.9999999997941824E+000                  1.9474488561647707E+000                  3.6413456923560359E+000                 -8.2324034642225534E+000                  3.2153755287877748E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999997427291E-001                  8.8603086637374915E+001                 -1.0589608190322339E+001                 -9.6865182033303956E+000                  8.5879270987822318E-028                                        0 
                                       8                  7.9999999996089661E+000                  1.9474488468921742E+000                  3.6413464747972895E+000                 -8.2323979879476372E+000                  3.2153817863004019E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999995112077E-001                  8.8603084559027934E+001                 -1.0310874690624678E+001                 -9.4077847036327338E+000                  8.5880353976973119E-028                                        0 
                                       9                  7.9999999993872093E+000                  1.9474488357904292E+000                  3.6413476763248172E+000                 -8.2323895787420760E+000                  3.2153913951854958E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999992340116E-001                  8.8603081367567768E+001                 -1.0115777162727666E+001                 -9.2126871757357218E+000                  8.5882017009625071E-028                                        0 
                                      10                  7.9999999989840145E+000                  1.9474488156058241E+000                  3.6413502344455515E+000                 -8.2323716760070393E+000                  3.2154118521075081E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999987300181E-001                  8.8603074573086872E+001                 -9.8962022425455274E+000                 -8.9931122555535836E+000                  8.5885557621722374E-028                                        0 
                                      11                  7.9999999980566674E+000                  1.9474487691831384E+000                  3.6413548081861289E+000                 -8.2323396706057093E+000                  3.2154484242187653E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999975708342E-001                  8.8603062426075297E+001                 -9.6145427136364159E+000                 -8.7114527266444721E+000                  8.5891887672577110E-028                                        0 
                                      12                  7.9999999966051663E+000                  1.9474486965268667E+000                  3.6413610101485401E+000                 -8.2322962786220995E+000                  3.2154980086367382E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999957564589E-001                  8.8603045956923523E+001                 -9.3722715559283181E+000                 -8.4691815689363743E+000                  8.5900470514789065E-028                                        0 
                                      13                  7.9999999948311116E+000                  1.9474486077335809E+000                  3.6413710888578743E+000                 -8.2322257791872069E+000                  3.2155785713095484E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999935388895E-001                  8.8603019198615343E+001                 -9.1896928171275096E+000                 -8.2866028301355676E+000                  8.5914416982085650E-028                                        0 
                                      14                  7.9999999913636399E+000                  1.9474484342110785E+000                  3.6413909382077798E+000                 -8.2320869950435291E+000                  3.2157371743791954E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999892045499E-001                  8.8602966519360109E+001                 -8.9667592206173339E+000                 -8.0636692336253901E+000                  8.5941878407867330E-028                                        0 
                                      15                  7.9999999845093344E+000                  1.9474480913104681E+000                  3.6414289388933323E+000                 -8.2318215219484454E+000                  3.2160405900857700E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999806366680E-001                  8.8602865738858412E+001                 -8.7130199050237209E+000                 -7.8099299180317772E+000                  8.5994432422886991E-028                                        0 
                                      16                  7.9999999716071128E+000                  1.9474474462427260E+000                  3.6414953496776299E+000                 -8.2313582880635892E+000                  3.2165701338095523E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999645088911E-001                  8.8602689835783579E+001                 -8.4498804308802100E+000                 -7.5467904438882663E+000                  8.6086212858626262E-028                                        0 
                                      17                  7.9999999499958925E+000                  1.9474463668996989E+000                  3.6415988353969877E+000                 -8.2306382649359353E+000                  3.2173934867475751E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999374948645E-001                  8.8602416291003550E+001                 -8.2040843022562999E+000                 -7.3009943152643579E+000                  8.6229065398084535E-028                                        0 
                                      18                  7.9999999178612970E+000                  1.9474447646248345E+000                  3.6417847079317252E+000                 -8.2293502775837073E+000                  3.2188670706246048E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999998973266202E-001                  8.8601926720640350E+001                 -7.9885421446804372E+000                 -7.0854521576884943E+000                  8.6485193566080139E-028                                        0 
                                      19                  7.9999998535517864E+000                  1.9474415675073302E+000                  3.6420845373411841E+000                 -8.2272876624293954E+000                  3.2212290813491729E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9999998169397331E-001                  8.8601141490427651E+001                 -7.7374059097626509E+000                 -6.8343159227707071E+000                  8.6896949328381438E-028                                        0 
                                      20                  7.9999997625911252E+000                  1.9474370667464749E+000                  3.6425348079229587E+000                 -8.2242232162915254E+000                  3.2247431714814212E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999997032389065E-001                  8.8599972692212106E+001                 -7.5275930383278178E+000                 -6.6245030513358740E+000                  8.7512321401295889E-028                                        0 
                                      21                  7.9999996209892457E+000                  1.9474301092324440E+000                  3.6433999470745659E+000                 -8.2184390855891234E+000                  3.2313913147223534E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999995262365560E-001                  8.8597761823073938E+001                 -7.3244384537834879E+000                 -6.4213484667915441E+000                  8.8685734634305779E-028                                        0 
                                      22                  7.9999993174644857E+000                  1.9474153919516677E+000                  3.6447284003954388E+000                 -8.2098345938586270E+000                  3.2413227309709045E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999991468306071E-001                  8.8594446246232309E+001                 -7.0689647336343215E+000                 -6.1658747466423787E+000                  9.0460484374119038E-028                                        0 
                                      23                  7.9999989433000644E+000                  1.9473976034156275E+000                  3.6469405697416053E+000                 -8.1961299898151250E+000                  3.2572373951244069E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  9.9999986791250806E-001                  8.8589133644668792E+001                 -6.8791383063624778E+000                 -5.9760483193705340E+000                  9.3360799106966802E-028                                        0 
                                      24                  7.9999981988418885E+000                  1.9473633036185205E+000                  3.6491515453508478E+000                 -8.1832611533778170E+000                  3.2723156515998171E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999977485523606E-001                  8.8584022307334379E+001                 -6.6475381488177128E+000                 -5.7444481618257690E+000                  9.6168843958103098E-028                                        0 
                                      25                  7.9999978453210208E+000                  1.9473474884932074E+000                  3.6507815875584404E+000                 -8.1741559177629686E+000                  3.2830499552075278E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999973066512771E-001                  8.8580391677456205E+001                 -6.5697074124448820E+000                 -5.6666174254529382E+000                  9.8206525601822454E-028                                        0 
                                      26                  7.9999973937432713E+000                  1.9473277033916614E+000                  3.6524399628937303E+000                 -8.1652349545691738E+000                  3.2936267414530986E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.9999967421790892E-001                  8.8576792448642465E+001                 -6.4870727935343480E+000                 -5.5839828065424051E+000                  1.0024483797225418E-027                                        0 
