                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     850                                      801                  1.0000000000000000E+000                  2.0000000000000000E-002                  7.7334006206264744E+009                  7.0215366426094189E+007                  5.7905712376356341E+003                  1.2867155060753033E+000                  1.1286448029085863E+000                 -1.3047972424920868E+000                  4.2787863190844086E-002                  2.7356913290509927E-008                  9.3722243651898807E-001                  4.7535019567209179E-005                  8.9999500354055097E-003                  4.7524030042941281E-003                  2.0994604783340955E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.2806133218801175E-001                  8.1950254679993395E-004                  3.5095470505087945E-001                  2.3895557500202475E-003                  2.3117240303047342E-003                  9.2733955599957878E-003                  2.0994604783340942E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999986801391E-001                  1.1283850704277669E+000                  9.9999999977433662E-001                  1.1282418293627230E+000                  1.2005202795231884E+004                  1.6163660434995793E+007                  7.7717257255270567E+009                  1.2868469428419480E+000                  1.2868469428419478E+000                  3.3549970210729634E-039                  4.3381676946967880E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4405181667208896E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20250829" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  5.2557286116345407E-002                  3.7628738738175640E+000                 -6.8752134599429846E+000                  4.6920978601816872E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  9.9999999999949996E-001                  5.2556754038689223E-002                  3.7632941731329166E+000                 -6.8722984144710573E+000                  4.6954338712643038E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  9.9999999999862488E-001                  5.2555829127120285E-002                  3.7638343007040072E+000                 -6.8686303845612731E+000                  4.6996430108426628E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  9.9999999999775002E-001                  5.2554911988577035E-002                  3.7646909316841142E+000                 -6.8629557607022997E+000                  4.7061760932319396E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002 
                                       5                  9.9999999999587508E-001                  5.2552972184691599E-002                  3.7666774941358043E+000                 -6.8504551446119519E+000                  4.7206686280848293E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999150013E-001                  5.2548574303416043E-002                  3.7696000173308808E+000                 -6.8338765631164353E+000                  4.7401792903791184E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  9.9999999998712508E-001                  5.2544341014922523E-002                  3.7719032151281651E+000                 -6.8221084027311960E+000                  4.7542583245778962E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  9.9999999998493772E-001                  5.2542280910898652E-002                  3.7734755560411233E+000                 -6.8145469350189556E+000                  4.7633971820401451E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  9.9999999998275024E-001                  5.2540256336179383E-002                  3.7760068023671152E+000                 -6.8031023667413146E+000                  4.7773808985971691E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  9.9999999997806277E-001                  5.2536030702594480E-002                  3.7796573241450675E+000                 -6.7883931542049432E+000                  4.7957524915130607E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  9.9999999997337530E-001                  5.2531945674112020E-002                  3.7835178749722185E+000                 -6.7746412508886333E+000                  4.8133790151859381E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  9.9999999996868771E-001                  5.2527987861298163E-002                  3.7865874885654334E+000                 -6.7649572291260434E+000                  4.8261452131408458E+000                  6.9999999486268083E-001                  2.8000000513731915E-001                  2.0000000000000018E-002 
                                      13                  9.9999999996634403E-001                  5.2526052553386590E-002                  3.7900916573053172E+000                 -6.7547189151939646E+000                  4.8399034276226676E+000                  6.9999998773795835E-001                  2.8000001226204163E-001                  2.0000000000000018E-002 
                                      14                  9.9999999996087530E-001                  5.2521641949431701E-002                  3.7957552065407651E+000                 -6.7405576546710142E+000                  4.8597573022823379E+000                  6.9999998620359394E-001                  2.8000001379640616E-001                  1.9999999999999907E-002 
                                      15                  9.9999999995462530E-001                  5.2516762816130512E-002                  3.8007103689291131E+000                 -6.7302870498781457E+000                  4.8750124272432140E+000                  6.9999998589725088E-001                  2.8000001410274916E-001                  2.0000000000000018E-002 
                                      16                  9.9999999995150035E-001                  5.2514380206045222E-002                  3.8041618680473088E+000                 -6.7238806730325491E+000                  4.8848929332446582E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      17                  9.9999999994837541E-001                  5.2512032446069529E-002                  3.8077819789360698E+000                 -6.7178656227452294E+000                  4.8945538486287949E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      18                  9.9999999994525046E-001                  5.2509716941517570E-002                  3.8134716408511955E+000                 -6.7094996432234835E+000                  4.9086541396396779E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      19                  9.9999999993900046E-001                  5.2505174179951951E-002                  3.8197658668173760E+000                 -6.7021924328135212E+000                  4.9223115567192570E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      20                  9.9999999993587552E-001                  5.2502940644240645E-002                  3.8263353330852441E+000                 -6.6955882989594517E+000                  4.9355528145773935E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      21                  9.9999999992962552E-001                  5.2498540887019468E-002                  3.8336026585783882E+000                 -6.6900962785862701E+000                  4.9484027873132508E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      22                  9.9999999992650057E-001                  5.2496368603262782E-002                  3.8386697190904204E+000                 -6.6868769345792192E+000                  4.9567631211393230E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      23                  9.9999999992337563E-001                  5.2494212330467846E-002                  3.8439922840807470E+000                 -6.6840838608618434E+000                  4.9649657116757639E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      24                  9.9999999992025068E-001                  5.2492069848979944E-002                  3.8495814945447386E+000                 -6.6817255899722596E+000                  4.9730164034231024E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      25                  9.9999999991712585E-001                  5.2489938938441769E-002                  3.8554328206615476E+000                 -6.6797988349488389E+000                  4.9809207220902776E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      26                  9.9999999991400079E-001                  5.2487817429625917E-002                  3.8615116262993165E+000                 -6.6782689230485790E+000                  4.9886838973710006E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      27                  9.9999999991087574E-001                  5.2485703350286544E-002                  3.8677428462937415E+000                 -6.6770549289080900E+000                  4.9963108837112582E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      28                  9.9999999990775090E-001                  5.2483595141487378E-002                  3.8771290162710672E+000                 -6.6755720810348445E+000                  5.0075061668576248E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      29                  9.9999999990150090E-001                  5.2479393004221102E-002                  3.8861895541392566E+000                 -6.6741085293072349E+000                  5.0184205117293033E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      30                  9.9999999989837585E-001                  5.2477298958635205E-002                  3.8919631877934431E+000                 -6.6730458044626975E+000                  5.0255474126687565E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
                                      31                  9.9999999989525101E-001                  5.2475210000762419E-002                  3.9001774694324247E+000                 -6.6712686476849186E+000                  5.0360233588285599E+000                  6.9999998571892652E-001                  2.8000001428107346E-001                  2.0000000000000018E-002 
